round,TS_MSE_1,TS_MSE_2,TS_MSE_3,TS_MSE_4,TS_MSE_5,TS_MSE_6
38,0.0,4.298783562995303e-15,0.012356290026730941,0.0,0.05090163519667711,0.0
39,0.0,0.0,0.12206251605571335,0.0,1.3928058660248518e-14,0.0
40,0.0,0.0,4.352074293588317e-16,0.0033862054702006646,0.06162025146494517,0.0
41,0.08641479910728185,0.028613135869286824,0.0,0.016522678359835497,9.606537908602253e-16,0.0
42,3.1099732865341034e-15,0.02775789679960469,0.0,0.0891396706954672,0.0,0.0
43,0.0,0.02546284550889985,0.03930625869793232,0.09021713852674444,0.0,0.30412514422383036
44,0.0,0.024332818059134734,0.03786107774647166,0.09239660940071576,0.0,0.6021841274299755
45,0.0,0.09038943894913701,1.2006947037634714e-14,8.226113389956794e-06,0.0,5.799758110086939e-18
46,0.0,0.09070786161913591,0.0,6.300265730980006e-05,0.0,0.29592922693344176
47,0.0,0.09318475018279836,0.0,0.00012816669096538734,0.0,0.5819470557847889
48,0.0,5.799755971114852e-18,0.0,4.593987542341511e-14,0.07225377532095392,2.3199028162403263e-17
49,0.0,0.0,0.0,0.0,0.07620867487397658,0.2844104119548064
50,0.0,0.0,0.0,0.0,0.07837863077550708,0.5592556714466057
51,0.0,0.0,0.0,0.0,0.08299642030973871,0.8136157250679077
52,0.0,0.0,0.0,0.0,0.09032418892433074,1.0375616924063622
53,0.0,0.0,0.11289498700252815,0.0015249017556428607,3.1310046374847874e-15,1.1458648277522582e-14
54,0.1145647384270077,0.0,3.3266189854654736e-14,1.978719409545227e-14,0.0,0.0
55,0.11853100912216581,0.0,0.0,0.0,0.0,0.24863801460563498
56,0.12128684254830013,0.0,0.0,0.0,0.0,0.48879199663044276
57,2.2294266196685864e-14,0.0,0.0,0.0,0.09807197847132784,3.175946971261404e-14
58,0.0,0.0,0.0,0.12437983149418486,2.662865627790826e-06,0.0
59,0.0,0.0,0.0,0.1251146863704523,3.4367449591087034e-05,0.23886668144775872
60,0.0,0.0,0.0,0.12792382530992752,8.00366550342697e-05,0.4695463513355872
61,0.0,0.13579387977343715,0.0,0.04330447808772367,1.754426510663924e-14,1.951038280864158e-14
62,0.0,0.13704073026882171,0.0,0.041159894736447766,0.0,0.22945783421752572
63,0.0,0.13991285602481277,0.0,0.039728850279748575,0.0003290257958623218,0.4486372438374584
64,0.0,5.21978140070995e-15,0.0,0.007166772411328175,0.11016535053962492,5.5700866827549636e-14
65,0.0,0.0,0.1911855737888367,0.007420740867031734,0.11321519862046743,0.00821711382483533
66,0.0,0.0,0.20639102170263396,0.00892053707133906,0.11433812694614623,0.23208601590552183
67,0.0,0.0,0.19880091635313088,0.008941570389249018,0.1173314792508501,0.44073960203537627
68,0.0,0.0,0.19778664069194157,1.464696823789582e-14,0.12314600450390525,0.6342744623362074
69,0.0,0.0,0.19677234854823117,0.0,0.13186586131690362,0.80252011891157
70,0.07416560057323776,0.0,0.1628729495351985,0.0,4.951693378954482e-14,8.610600742882759e-16
71,0.15722366384032463,0.0,6.190248246856999e-15,0.0,0.0,0.0
72,0.16394386853063073,0.0,0.0,0.0,0.0,0.1893980599335023
73,1.0128208012667816e-14,0.0,0.037515047694619476,0.16669180444871806,0.0,4.185636960200435e-15
74,0.0,0.0,5.231870386753944e-14,1.1048304740298295e-05,0.13752600227701975,0.0
75,0.0,0.0,0.0,1.594702186678397e-05,0.13845255326043115,0.18727636363974562
76,2.5872739760368604,0.0,0.0,4.469113758894986e-05,0.14122289912896138,0.3683373558512577
77,2.556804093282144,0.0,0.0,0.0001459275247493201,0.1463889564868371,0.5354353719452181
78,4.9272401476475875e-15,0.1727787388856527,0.0,4.640745403484136e-14,2.3435149008646913e-15,4.745617887084125e-16
79,0.0,0.17965454465313346,0.0,0.000402633577024205,0.0,0.1700451514888088
80,0.15406465740924508,0.18248051084990644,0.0,0.0005043799096221854,0.0,0.17604917702618628
81,0.15328260331074672,0.18620006572369882,0.0021854039944561904,0.0006554610435376081,0.0,0.33759169229372193
82,2.6300096162204132e-14,3.47367496677281e-14,0.0021493681351427724,1.693189526838866e-15,0.1547673832171744,2.1091633333843364e-16
83,0.0019748095896542604,0.0,0.19051651741649728,0.0,1.2028067477703152e-14,0.0
84,0.001974535065076757,2.5282764730708926,0.18910746367533127,0.0,0.0,0.1604721425528177
85,0.0021813159794288554,2.507959866209294,0.1921638615956162,0.0,0.0,0.31819604202754664
86,0.19446205521446938,1.1367524099033728e-15,2.841881024758432e-16,0.0,0.0,1.88434105639514e-14
87,0.1955759891948185,0.0,0.0,0.0,0.0,0.1567080295564879
88,6.637306281347964e-15,0.0,0.0,0.0015322546427259359,0.1656756250218019,9.186583158477058e-15
89,0.0,0.0,0.0,0.0016571334391090845,0.1676709073282885,0.15458069674001781
90,0.0,0.0,0.0,0.001864096348930374,0.17065303042210136,0.30357745236393435
91,0.0,0.0,0.0,0.0023246793674952973,0.1760719317900138,0.4415786303474738
92,0.0,0.0,0.0,0.20854326431364267,2.885367661933061e-05,9.374059259485985e-17
93,0.0,0.0,0.0,0.21177084516977046,0.00010313994364085987,0.14284969624680297
94,0.0,0.21143352815021077,0.0,3.674633195287658e-16,3.674633263390823e-14,4.3458280166999196e-14
95,0.0,0.21384058167826114,0.0,0.0,0.0,0.14045449545042146
96,0.0,2.894347855612175e-14,0.0,0.0,0.18332306839508544,2.0669812234266787e-14
97,0.0,0.0,0.0,0.0,0.18449089951709097,0.1390717220634977
98,0.0,0.0,0.0,0.0,0.1874752385651921,0.2727978692235955
99,0.0,0.0,0.0,0.0,0.1928428195445692,0.39605140239870784
100,0.0,0.0,0.0,0.0,0.20080424599031887,0.5038004484020596
101,0.027760675017489737,0.0,0.24230473881524803,0.00921965446081911,2.0603075895933814e-14,4.276277605136821e-14
102,0.2389090053618526,0.009770185627092422,4.29866729535034e-14,3.318641500109617e-14,0.0,0.0
103,0.2377868444062451,0.009615311851103744,0.0,3.0748632022980447,0.0,0.11966322172314106
104,3.1647291501721485e-14,1.606892642202173e-14,0.0,0.1494669066318858,0.0,1.61972374056354e-15
105,0.0030269740830823864,0.0,0.0,0.19486267860259776,0.0,0.0
106,4.811226991081261e-14,0.0,0.0,0.23247144028703154,0.0,0.0
107,0.0,0.0,0.0,0.23895225255847574,0.0,0.12063965530829551
108,0.0,0.0,0.0,1.088298789142265e-05,0.20527826499889387,3.1441081064622827e-14
109,0.0,0.0,0.0,2.4072099597488632e-05,0.2076435198484947,0.11897254086391011
110,0.0,0.0,0.0,5.178865288334513e-05,0.2108039126518541,0.23349266151860557
111,0.0,0.0,0.0,0.00013903374155440512,0.21632634247544882,0.33874803107845586
112,0.0,0.0,0.0,0.00034791782586212906,0.2243868997594503,0.4303942463376046
113,0.0,0.25858688999172186,0.0,1.3636738615698253e-14,4.0010569756301446e-15,4.640279142537375e-15
114,0.0,2.9467628239864635e-14,0.0,0.0,0.22757005533732524,0.0
115,0.009200811463176457,0.0,0.0,0.08494263350357315,0.22886839661846983,0.004468980731514241
116,0.009241348784515001,0.0,0.08878153135726093,0.08451363030406046,0.23042943137021446,0.011045331616471945
117,0.00941475722592873,0.0,0.08833086368541737,0.08408462779235384,0.2326721561641222,0.11385964661797775
118,0.010002397108332204,0.0,0.08788020208626607,0.08365562528057598,0.3068867653898848,0.11794536358224242
119,0.010749239633909361,0.0,0.08742954048647951,0.08322662276872567,0.31024468943443717,0.21158849915563444
120,0.011453596566024928,0.0,0.0835193238038063,0.08274830954261092,0.3146320083060414,0.20680787177858626
121,0.010404070718179422,0.0,0.08370003118571323,0.07714203872398728,0.31244260837772064,0.2611511443849714
122,0.0605812415757761,0.5145879527290731,0.07081710660885789,0.06281218881300148,0.3090312299644336,0.30881898602399094
123,4.957277031824063e-13,0.25515343963277737,0.00933266565683805,1.4265953174501482e-12,2.897123129275304e-13,3.5673201381040376e-12
124,0.2705316690255083,4.313800471884283e-14,1.0159238998956286e-14,5.076417031484378e-15,1.546367410584736e-14,1.6933360395711397e-14
125,2.5517010862819572e-14,0.0,0.27628448570931036,0.0,0.0,0.0
126,0.0,0.09609534097245133,5.238689491969904e-14,0.0,0.25918563490754254,0.0
127,0.0,0.28612169613423705,0.0,0.0,2.990696412186927e-15,0.0
128,0.0,4.401954346145508e-14,0.0,0.3081823972501125,9.013759092792922e-05,0.0
129,0.0,0.0,0.0009555617369534752,5.3483972674674956e-14,0.2690378843243842,0.0
130,0.0,0.0,0.02972702781572864,0.0,0.2758259149652442,0.0
131,0.31858754376375364,0.010065407760053921,3.1881987081531092e-15,0.039668536619219215,1.3950765176676514e-14,0.0
132,2.5392946124274767e-16,3.5799548427590936e-14,0.3177414471582893,3.2334797178178245e-15,0.0,0.0
133,0.0,0.0,0.3213006070472541,0.0,0.0,0.07164913123910399
134,0.0,0.0,0.32486838620366776,0.0,0.0,0.1398937575621458
135,0.0,0.01142499509837953,0.6396133344297006,0.0,0.2850899964803723,9.279611264961342e-15
136,0.0,1.3542891801548043e-14,0.30741782865821476,0.0,0.0002716484999388513,0.0
137,0.0,0.0,0.32863955423631713,0.0,1.2556711162655572e-14,0.06796730732097576
138,0.0,0.0,0.3311074857390383,0.0,0.0,0.13316501246729248
139,0.0,0.0,0.3371055783891811,0.0008101100232252184,0.0,0.19126842811053585
140,0.0,0.0,2.0707297712540597e-13,4.133960314019024e-14,0.294348755108188,4.271055982284933e-15
141,0.0,0.33457829990267407,0.0,0.0,3.822151486979011e-14,0.0
142,0.0,2.8842566279883566,0.0,0.0,0.0,0.06055959859091547
143,0.0,2.899910533218731,0.0,0.0,0.0,0.12068742839897335
144,0.0,2.1827965556509262e-13,0.12764094597620138,0.0,0.30043867942417174,6.315935381921256e-15
145,0.0,0.0,0.12490666616675677,0.0,0.30516721161186117,0.06068727625373978
146,0.0,0.0,0.1231419671251067,0.0,0.30842971096367444,0.11828264407154421
147,0.0,0.0,0.09540755310221526,0.350930769276317,5.21978140070995e-15,1.951038280864158e-14
148,0.0,4.82239235154569,0.09107294805747147,0.350863813123976,2.1920435607582207,0.057233201419546374
149,0.0,0.22507389818968274,0.00024497400500156553,0.11074439037107504,9.094947119373198e-15,4.859639648649628e-06
150,0.004603277023500229,2.2737367374916696e-15,1.2039540703108431e-05,0.6899171425039835,0.2096624429041165,1.719513425198121e-14
151,1.9396302134106787e-14,0.0,3.0477919620776603e-15,0.004051085962722861,0.21552741792648056,0.6087366756690247
152,5.00443662657787e-14,0.0,1.6754979415420638e-16,0.0004497936909714332,0.22174697837295956,2.2737367374916696e-15
153,0.0,0.26556574832669155,0.0716241624962838,0.0002466720657025125,1.1510792281197116e-14,0.0
154,0.0,2.4016344358577034e-14,1.5967316429829324e-14,3.552713678800501e-15,0.2306230279057858,0.0
155,0.0,0.0,0.0,0.0,0.23932290406342765,0.0
156,0.0,0.0,0.0,3.439853568128249e-05,0.24775929657341408,0.0
157,0.0,0.0,0.0,1.642774839636288e-15,0.25568762414756746,0.0
158,0.0,0.0,0.0,0.0,0.2570719812252256,0.08498378375776253
159,0.0,0.0,0.0,0.0,0.2604058450663948,0.16571175865925553
160,0.0,0.0,0.0,0.0,0.26558702689447633,0.24141049994258937
161,0.0,0.0,0.0,0.0,0.27312293381838554,0.30744057137825603
162,0.0,0.30641225363288876,0.0,0.0,2.5781958767038532e-14,1.6004227902520578e-14
163,0.0,1.1510792281197116e-14,0.00011511259769780418,0.0,0.2739027478664136,0.0
164,0.0,0.0,7.877320694237272e-05,0.0,0.27647565188149054,0.07401478438994841
165,0.0,0.0,3.761924092008299e-05,0.0,0.27985916598057986,0.14505477095192323
166,0.0,0.0002187360906268001,5.299866962281078e-07,0.0,0.28543668267549155,0.20853316988340317
167,0.0,0.00040845761699761807,0.04498274966928472,0.0,0.29305090623024965,0.20515018765989293
168,0.0,8.546636548769017e-15,5.918723735647586e-16,0.3263813906878854,2.864662116918217e-15,5.918723303487956e-16
169,0.0,0.0006263841624811141,0.0,0.04155831471507943,0.28836333293699595,0.0
170,0.0,2.0528496324721006,0.006172438412347424,0.047282346366968035,0.2881096249876702,0.05043849056925856
171,0.0001374829952198616,1.8807751601012108,0.002984702702500275,0.04242597465305535,0.2940472494681142,0.11579326998259754
172,0.0002633774579136989,5.527212149293164,1.5783730844127907e-05,0.04340151421634786,0.3088379480163217,0.17547100035123048
173,3.20071723578503e-15,7.194741263193776e-17,1.4487943385724621e-13,2.202524069093465e-13,0.28605484021950184,2.529260394364551e-14
174,0.0,0.0,0.0,0.0,0.2924919302705095,0.0
175,0.0,0.0004761516585871276,0.0,0.0,0.29431200284529796,0.06314305948768767
176,0.0,0.0005454315479912906,0.0,0.0,0.2975060131841126,0.125794236478919
177,0.0,0.0007124034913906182,0.0,0.0,0.30280793164369885,0.1832480188251653
178,0.0,9.374059603458765e-15,0.0,0.0003169775728857528,0.3037274721298222,3.9394485800850313e-14
179,0.0,0.0,0.04381940081179931,0.0003213218578405127,0.3053609691399961,0.006392466734414397
180,0.0,0.0,0.043598090706705804,0.0003376107505826772,0.3074097954344475,0.06582291197719475
181,0.0,0.0011879405328159996,0.04337678441253737,0.0004233698281291564,0.3114893646540301,0.12069145257470057
182,0.0,0.0014569047413518419,0.043155478117974336,0.0005911862025579947,0.3174650208558203,0.1720654218890739
183,0.0,1.9229931988399147e-14,0.008971505438191743,5.00960741997566e-14,0.3154482205278223,4.176251191982217e-14
184,0.0,0.35781097928706734,1.0975976112875774e-15,0.0,4.456079872838108e-14,0.0
185,0.0,0.3598968406494656,0.01708207814283137,0.0,0.0,0.005454076805836455
186,0.0,0.3624078463936749,0.016995805021103056,0.0,0.0,0.0588755423145668
187,0.0,0.3670302822549533,0.016909523527172104,0.0,0.0,0.10939916627439628
188,0.0,3.384035523384077e-14,0.0007315611260964941,0.0,0.32344157601301327,3.749623703794394e-16
189,0.36489314090300984,0.0,2.0520474176564524e-13,0.0,1.296086789864023e-13,0.0
190,0.3681732931259532,0.0,0.0,0.0,0.0,0.05067085172251086
191,0.371983946998696,0.0,0.0,0.0,0.0,0.099172250071532
192,4.547009639613491e-15,0.006479984889883983,0.0,0.0,0.325878009006586,2.34125917230948
193,0.0,0.00042049941823700846,0.6693538887759587,0.6509049782064656,0.25955374518624874,0.08856048075552536
194,0.0,0.00033166949689060135,0.0,0.5272332816367111,0.22716001720615253,0.14904773627200302
195,0.009031997033486517,5.285259115346781,0.049318923564333955,0.2613561762087546,3.3267955300146165e-14,5.140346388536669e-14
196,3.2153032842560166e-14,0.23515311970597355,3.3438183349805525e-15,1.7588154004203498e-14,0.0,0.0
197,4.568175836210286e-05,3.370246300344028e-14,0.5421765796869663,0.0,0.23846727394009487,0.0
198,1.6230269338448761e-16,0.0,0.2647975838748628,0.0,4.5612526134610544e-14,0.0
199,0.0,0.2816526988589388,0.00764428210613256,0.0,0.0,0.0
200,0.005529829416822507,0.043406272229004214,4.7805314967172186e-15,0.0,0.24419711756741275,0.0
201,2.2284893856397628e-13,1.5967316429829324e-14,0.0006228396012943208,0.0,0.2522039970643529,0.0
202,0.00015053195516512367,0.5540021993156188,0.5281045965370055,0.0,0.25969573120802436,0.0
203,6.555864739582658e-14,0.0,0.25886151426286136,0.0,3.6013756800075955e-16,0.0
204,0.0,0.270689865214541,0.07237054432949704,0.0,0.0,0.0
205,0.0,3.288101337415184e-16,9.640949928877099e-16,0.3004887158802987,0.0,0.0
206,0.0,0.0,0.30411040739118467,4.9163872941203223e-14,0.0,0.0
207,0.0,0.0,0.30906556389505707,0.0,0.0,0.07700760513422193
208,0.1636779356994424,0.0,1.2918632806033554e-15,0.03927627596752001,0.26984508756969733,8.267924689397268e-16
209,0.16906835370129322,0.0,0.0,0.03615139107850077,0.2729228370267016,0.005206116278810549
210,0.019103426530241253,0.06488303240791458,0.006206099789781999,0.00012047819806993856,0.2741871315022593,0.005095385274631796
211,1.5387395900131584,0.04894310214720862,0.007348278873412475,0.00011661736857054249,0.2757816497910981,0.06675078028192069
212,0.0008156299653540861,1.2153562243451482e-14,1.7012437892273793e-14,6.11585890420732e-15,0.2834816246293914,1.611123181249779e-15
213,0.0020001319099006002,0.0,0.0,0.0,0.28832005454941206,0.0660930857034079
214,9.186583158477058e-15,0.0,0.0,0.3275347693072922,2.0669812234266787e-14,5.1818070779920846e-14
215,2.4938161252041424,0.0,0.0,0.329343514005792,0.0,0.06523321578922925
216,2.4761491534372824,0.0,0.0,0.3328356315106309,0.0,0.12992592731710942
217,0.3315729067699868,0.0,0.007355605534859601,7.017706042655695e-14,3.132508370809438e-09,4.8027788150538856e-14
218,0.0001323428107596584,0.0,1.2789768989571922e-15,0.0,0.2931361556957891,0.0
219,0.0001517346615899904,0.0,0.0,0.0,0.2954545112071559,0.06437883340177675
220,0.00019825223059372147,0.0,0.0,0.0,0.29889197937885753,0.12449075031138492
221,0.0003036573002873307,0.0,0.0,0.0,0.30418719194338034,0.18134785476146992
222,2.2521178437230657e-14,0.0,0.010979787274181457,0.0,0.3050231701532241,9.374059259485985e-17
223,0.0,0.0,0.01096923779042348,0.0,0.3067243139922506,0.05912198224248985
224,0.0,0.0,0.01127909141226649,0.0,0.31018252593851753,0.11577850228095612
225,0.0007670025074224125,0.0,4.092308567847958e-14,0.0,0.31572366500196275,0.16603282951490977
226,7.883584136484016e-14,0.0,0.0,0.0,0.3158187497014657,1.4066948308316175e-14
227,0.0,0.0,0.35719700597536813,0.0,2.9467628239864635e-14,0.0
228,0.0,0.0,0.3591778789016746,0.0,0.0,0.05416981627635991
229,0.0,0.0,0.3629776649574924,0.0,0.0,0.10604689781721569
230,0.0,0.0,0.08951519819280598,0.655369811580784,0.3200987544028333,4.491331852241293e-14
231,0.0,6.591203068469766e-05,1.502529289686061e-13,0.3139521954673929,3.7151871881934083e-16,0.0
232,0.0,0.032381836474378936,0.0,0.36516888536793346,0.0,0.0
233,0.0,0.030662723923129322,0.0,0.370739392705974,0.0,0.05180452458737282
234,0.0,0.029935549272227427,0.0,0.37449531368081457,0.0,0.10139953156088961
235,0.011945831181688262,1.1228329630603232e-14,0.0,6.27301721511389e-14,0.3222923081546455,2.1827965556509262e-13
236,0.02905069494357272,0.0017099461701389107,0.0,0.0,0.3246786120668472,0.0
237,0.36733756234863735,6.073492208226408e-15,0.0,0.0,3.8567389163759925e-07,0.0
238,5.79859713403695e-14,0.3678408443459324,0.0,0.0,2.3283064408755075e-14,0.0
239,0.0,0.40065858930753484,0.0,0.0,0.0,0.003571294375827107
240,0.0,0.4030051291734971,0.0,0.030711833278555433,0.0,0.007097907490187358
241,5.5600786303998884e-05,0.40574469433636035,0.0,0.030543388601620133,0.0,0.055350895294558375
242,9.122494330314577e-05,0.4192967185310982,0.0,0.030391191982223564,0.0,0.059447646034362395
243,3.600951278067143e-14,2.864662021843075e-15,0.0,3.2410928745940303e-14,0.3328377117421117,1.1435565372760344e-13
244,0.0,0.0,0.0,0.0,0.3363119727324379,0.04683172898589945
245,0.03065403077506891,0.0,0.0,0.0,0.3398161230776953,0.05120002795927499
246,0.030498426557943235,0.0,0.0,0.0,0.34409379401138074,0.09458905592140594
247,6.772758107355464e-15,0.0,0.0,0.0,0.3425681274630499,1.837315711171627e-14
248,0.0,0.0,1.714640570918858,0.0,0.34507229403758877,0.0034522117247245297
249,0.0,0.0,1.7079465605629662,2.5115291391937005,0.3472369809447003,0.045226819594978304
250,0.0,0.0,1.6979132060741557,2.4932530214738944,0.35104977075132565,0.08661540735826359
251,0.0,0.039893096791339865,0.38491327832174443,0.6959405973088899,1.708422392913973e-14,0.688828931439787
252,0.7318918875927997,0.06077268435200071,0.33823657973598076,0.5637117228779646,0.024308391222084218,0.005775461992271082
253,0.0025509907656749457,0.7310531776564184,0.6569787551485285,0.2753571946580492,8.687470715158603e-14,5.105981979010906e-14
254,0.007400002607416448,3.637978813867974e-14,0.32002207922632164,9.971931185299377e-06,0.0,0.0
255,0.0004980577542184107,0.0,0.03915378373863121,0.32489230260136986,0.0,0.0
256,0.0006448794379353197,0.0,0.03453850242969043,0.3276232285555629,0.687530698576022,0.04455990391130258
257,0.000560834199401581,0.5921536865417173,0.031384635099779346,0.3286027019226601,3.637978813867974e-14,0.12077039754787677
258,4.482293517906844e-14,0.28579696073744537,4.5195144344501126e-14,5.302837748836282e-14,0.0,1.6083524111812704e-15
259,0.0,2.0463630891534782e-14,0.0,0.0,0.28655830555348233,0.0
260,0.0,0.33329573640191223,0.0,8.269911578969131e-05,1.8417267649915397e-15,0.0
261,0.0,2.706315153260569e-14,0.0,1.1141310191586e-15,0.29297317752819235,0.0
262,0.0,0.006116320403910446,0.0,0.6457890943915465,0.2989923171888129,0.0
263,0.0,6.386339787484236e-15,0.0,0.30820388145415434,1.0976131479329436e-15,0.0
264,0.346022434477988,0.0,0.0,2.273736652788368e-17,0.0,0.0
265,1.7209913535565606e-13,0.0,0.0,0.0,0.30741114674762415,0.0
266,0.0,0.0,0.0017728504311423697,0.0,0.3134339345227415,0.054455691185680694
267,0.0,0.0,0.35384473545171036,0.0,3.316356523445132e-14,5.514246542961515e-14
268,0.0,0.0,0.355979817963823,0.0,0.0,0.05545529509739121
269,0.0,0.0,7.461802153489754e-14,0.35438177893049067,0.0,1.493393935011177e-14
270,0.0,0.01666337142756191,0.0,0.358003285940335,0.0,0.005475364543835877
271,0.0,0.01657921298616518,0.0,0.360496106490033,0.0,0.059653540621428074
272,0.0,0.6712142083606419,0.040665640088591165,4.289500325623549e-14,0.31678677869961336,3.920635815059456e-15
273,0.0024080253409135004,0.320444045419618,1.4968657923712354e-13,0.0,5.6671564837868254e-14,0.0
274,0.006679307366092899,0.36854187287184326,0.0,0.0,0.0,0.054067567510889175
275,0.006368617896710826,0.36518729958085067,0.0,0.0,0.0,0.1018550491726539
276,0.710946628810148,0.005360355952114826,0.0,0.0,0.32051191775514676,1.9922063054330076e-13
277,0.33854056734683297,0.002317968791750803,0.00017165763414145528,0.0,3.7854467345129083e-14,0.0
278,8.145703141515575e-15,2.0548606155980244e-13,0.0076399641936911455,0.0,0.3270647026270293,0.0
279,2.090225541320968,3.821303675733026e-13,0.0075441878701415594,0.0,0.3289371154933204,0.046638767438140466
280,6.829633032178072e-14,1.721407826225634e-13,8.634870610666381e-15,0.0004667067147492203,0.3371592168958969,4.652163169190902e-14
281,0.0,0.0,0.0,0.0005609275479987775,0.3413065918669631,0.044956370703771745
282,0.0,0.0,0.0,0.0006341242515609395,0.3448091166834117,0.0879471814618209
283,0.0,0.0,0.0,7.275215231729683e-14,0.34501231080136413,7.804153123456632e-14
284,0.0,0.0,0.0,0.0,0.3467602308628525,0.04296512213963118
285,0.0045635750225293415,0.0,0.0,0.0,0.350289783040715,0.04726924666249825
286,0.004540409667108544,0.0,0.0,0.0,0.354579797755215,0.08810993335010917
287,2.3997592804997064e-14,0.0006822817601515578,0.0,0.0,0.3523613045507308,8.020093927336062e-14
288,0.018882677333511576,0.0007298525525734963,0.0,0.0,0.3552258295772206,0.005040844487140715
289,0.018787310276271976,0.000758395167645371,0.0,0.0,0.3576765538355426,0.04462974441381413
290,0.01869194284841355,0.000873902855028067,0.0,0.0,0.3620009231647577,0.08192953390757404
291,4.031196805865338e-05,0.010352862338912461,0.40540991074235194,0.0,2.1091634365761768e-14,3.749623703794394e-16
292,2.7512214430475404e-15,0.010250830283105795,2.2284893856397628e-13,0.0,0.35657159146416517,0.0
293,0.0,3.646154525641013e-14,0.0,0.0,0.3570171310955296,0.0
294,0.004228860580335624,0.0,0.0,0.0,0.3600720449705537,0.0
295,5.238689491969904e-14,0.0010010855633437066,0.042828464923841576,0.398183815150599,1.7209913535565606e-13,0.0
296,0.0,0.0010306002806154304,0.04226949186544484,0.39759168499953784,0.0,0.03571884038289266
297,0.0,0.0010226979142301483,0.041261452162753044,0.40170632586169874,0.0,0.06985623432350241
298,0.05051172954371196,0.0011072665695472234,2.166805661751179e-13,6.900485850367435e-12,0.3518282097615185,4.6531618294902096e-12
299,0.05734823738934352,0.001108709665724961,1.836987353195456,4.255580023697724e-06,0.33689731458087907,0.037661920860311233
